id_of_tweet;tokens
1010610247789096960;['rt', 'liampayne', 've', 'got', 'brand', 'new', 'single', 'alesso', '8th', 'april', 'called', 'midnight', 'wanted', 'get', 'fans', 'involved', 'somehow', 'icaruswallsxx', 'liampayne', 'alesso', 'liampayne', 'icaruswallsxx', 'niallofficial', 'niallofficial', 'rt', 'myidoliam', 'mutuals', 'liampayne', 'ft', 'cheatcodesmusic', 'liveforever', 'we', 'really', 'love', 'lp1', 'liampayne', 'ht', 'popcrayye', 'say', 'thank', 'liam', 'payne', 'getting', 'likes', 'attention', 'looking', 'new', 'pinned', 'tw', 'https', 'co', 'zfshrlzimg', 'popcrayye', 'https', 'co', 'zdvvquyobs', 'rt', 'perrie_queen22', 'creer', 'no', 'creer', '1dwins10s', 'https', 'co', 'zkecnsu5le', 'rt', 'hsgucci5', 'm', 'telling', 'kids', 'them', 'a', 'crush', 'me', '1dwins10s', 'https', 'co', 'yxjdbpwulu', 'rt', 'chloevdrl', '1dwins10s', 'peux', 'grave', 'pas', 'perdreee', 'genre', 'pour', 'les', '10', 'ans', 'faut', 'qu', 'leur', 'montre', 'qu', 'on', 'est', 'toujours', 'là', 'break', 'ou', 'pas', 'break', 'rt', '28tinytommo', 'we', 're', 'losing', '1dwins10s', 'rt', 'sunflowerftlou', 'forever', 'remember', 'this', 'iconic', 'amp', 'powerful', 'performance', '1dwins10s', 'https', 'co', 'ffcbsf0ofj', 'rt', 'fallingkissys', 'ten', 'minute', 'warning', 'rt', 'reply', 'your', 'favorite', 'song', 'boys', 'using', 'hashtag', '1dwins10s', 'https', 'co', '5nmtxy', 'rt', 'fallingkissys', 'quick', 'are', 'you', 'm', 'from', 'wisconsin', 'usa', 'rt', 'reply', 'using', 'the', 'hashtag', 'following', 'your', 'response', 'and', 'rt', 'all', 'the']
1011189105923784704;['rt', '1dvot1ngteam', 'thank', 'of', 'who', 'still', 'votes', 'guys', 'the', 'dedicated', 'fans', 'ever', 'got', '3', 'days', 'left', 'rt', '1dvotingteamusa', 'new', 'project', 'teen', 'choice', 'final', 'rt', 'here', 'to', 'spread', 'we', 'just', 'three', 'days', 'let', 'do', 'a', 'goal', 'one', 'hundre', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'ten', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'nine', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'eight', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'seven', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'six', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'five', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'four', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'three', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'two', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'nialler25721028', '1dmassvoting', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection']
1010605695601963008;['britvidliamrita', 'rt', 'nextoyou_hazz', 'please', 'retweet', 'i', 'need', 'help', 'mgcmerch', 'https', 'co', 'o8bjnmea94', 'rt', 'talitaketlen1', 'statsawards', 'onedirection', 'choice', 'fandom', 'directioners', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'talitaketlen1', 'statsawards', 'onedirection', 'choice', 'fandom', 'directioners', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'talitaketlen1', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'talitaketlen1', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'talitaketlen1', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'divinexstyles', 'mariapaulay', 'canciondeharry', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'julieta03825081', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'canciondeharry', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection']
1357959324;['n', 't', 'f', 'u', 'n']
1012132071073112064;['helenepambrun', 'favetourphotographer', 'iheartawards', 'harry_styles', 'statsawards', 'sofprincipe69', '5', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'statsawards', 'sofprincipe69', '4', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'statsawards', 'sofprincipe69', '3', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'statsawards', 'sofprincipe69', '2', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'statsawards', 'sofprincipe69', '1', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'iheartawards', 'bestcoversong', 'stilltheone', 'harry_styles', 'kaceymusgraves', 'stilltheone', 'bestcoversong', 'iheartawards', 'https', 'co', 'pvep9gufrs', 'rt', 'sofprincipe69', 'apareceu', 'margarida', 'https', 'co', 'vvg2zem7pz', 'rt', 'justvot87605262', 'coorazio', 'onedirection', 'sono', 'nella', 'tua', 'stessa', 'situazione', 'aiutooo', 'teenchoice', 'choicefandom', 'directioners', 'rt', 'samlovesthe28', 'right', 'wish', 'were', 'with', 'cause', 'right', 'everything', 'new', 'me', 'know', 'i', 'can', 'fight', 'feeling', 'rt', 'wastedhes1', 'flickerhazzz', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'aszz', 'rt', 'illampadario', 'light', 'world', 'like', 'nobody', 'else', 'directioners', 'teenchoice', 'choicefandom', 'onedirection', 'rt', 'led_zeppelin_69', 'statsawards', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'votesayangq', 'laegends', 'flickerhazzz', 'onedirection', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'sofprincipe69', 'onedirection', 'stole', 'my', 'heart', 'teenchoice', 'choicefandom', 'directioners', 'onedirection', 'rt', 'sofprincipe69', 'qual', 'é', 'música', 'one', 'direction', 'q', 'vc', 'menos', 'gosta', 'comentem', 'com', 'tag', 'teenchoice', 'choicefandom', 'directioners', 'onedire']
2334131662;['n', 't', 'f', 'u', 'n']
327555341;['notizieweblive', 'spero', 'che', 'la', 'notizia', 'sia', 'vera', 'ti', 'aspettiamo', 'takemelsewhere', 'concordo', 'capisco', 'la', 'sua', 'reazione', 'e', 'la', 'sua', 'amarezza', 'sotto', 'ci', 'deve', 'essere', 'di', 'più', 'masterab88', 'colpa', 'dell', 'ora', 'tarda', 'almeno', 'le', '21', '40', 'e', 'delle', 'innumerevoli', 'interruzioni', 'canyaman1989', 'ti', 'seguo', 'da', 'bitter', 'sweet', 'nel', '2020', 'tuoi', 'lavori', 'mi', 'hanno', 'fatto', 'compagnia', 'nei', 'lunghi', 'periodi', 'di', 'lookd', 'https', 'co', 'vrtwudd4pq', 'rt', 'alessandra345', 'breve', 'riepilogo', 'di', 'oggi', 'quindi', 'soli', '5', 'giorni', 'qui', 'da', 'noi', 'ha', 'girato', 'lo', 'spot', 'della', 'de', 'cecco', 'ha', 'incontrato', 'bernabei', 'rt', 'angela21278748', 'ilcantanterai1', 'laura_ganna', 'milly_carlucci', 'ho', 'adorato', 'da', 'subito', 'la', 'maschera', 'dell', 'angelo', 'solo', 'valerio_scanu', 'potev', 'roccoconcetta3', 'canyaman1989', 'un', 'attore', 'porta', 'rispetto', 'tutto', 'quello', 'che', 'vede', 'la', 'sua', 'immagine', 'siate', 'più', 'rispettos', 'https', 'co', 'tghj0svoiz', 'aydan_m_', 'canyaman1989', 'io', 'non', 'sono', 'una', 'ragazzina', 'il', 'fascino', 'e', 'la', 'personalità', 'di', 'ci', 'hanno', 'rapito', 'è', 'una', 'bel', 'https', 'co', 'loxqi6ckb1', 'canyaman1989', 'non', 'vedo', 'l', 'ora', 'di', 'vedervi', 'due', 'attori', 'molto', 'bravi', 'e', 'carismatici', 'insieme', 'trasformerete', 'questa', 'riedizio', 'https', 'co', 'qdkhpdkfif', 'valerio_scanu', 'ricambio', 'con', 'affetto', 'mi', 'hai', 'accompagnato', 'in', 'questo', 'lungo', 'anno', 'facendomi', 'divertire', 'e', 'sognare', 'https', 'co', 'jyoikfqxzm', 'sono', 'felicissima', 'che', 'torni', 'da', 'noi', 'e', 'spero', 'per', 'un', 'bel', 'progetto', 'https', 'co', 'qeku1v6hsf', 'aydan_m_', 'canyaman1989', 'ozgecangurel', 'una', 'serie', 'bella', 'e', 'moderna', 'bravissimo', 'disegnare', 'questo', 'nuovo', 'personagg', 'https', 'co', 'rgly8fg6bf', 'rt', 'italycan', 'pronte', 'per', 'super', 'evento', 'twitter', 'per', 'sabato', 'alle', '18', 'ora', 'italiana', 'il', 'primo', 'tweet', 'per', 'l', 'italia', 'dal', 'mio', 'account']
883724976158887938;['rt', 'valemameli', 'stesso', 'soccia', 'manager', 'rt', 'max65bo', 'aniello7779', 'stasera', 'televisione', 'salvini', 'ha', 'detto', 'berlusconi', 'presidente', 'del', 'consiglio', 'ho', 'cliccato', 'su', 'wikipedia', 'berlusconi', 'rt', 'pierpi13', 'se', 'fate', 'fuori', 'bonafede', 'e', 'le', 'sue', 'leggi', 'contro', 'noi', 'farabutti', 'vi', 'lasceremo', 'governare', 'finalmente', 'dopo', 'tante', 'chiacchiere', 'e', 'scu', 'rt', 'papito1492', 'non', 'decidere', 'se', 'fontana', 'sia', 'più', 'arrogante', 'incapace', 'rt', 'valemameli', 'esiste', 'ancora', 'un', 'm5s', 'siamo', 'di', 'fronte', 'ad', 'uno', 'scandalo', 'senza', 'pari', 'e', 'nessuno', 'che', 'chieda', 'conto', 'dell', 'operato', 'di', 'arcuri', 'l', 'ex', 'rt', 'marco_dreams', 'oggi', 'uscite', 'entrambe', 'il', 'capitone', 'è', 'una', 'garanzia', 'quanto', 'portare', 'sfiga', 'https', 'co', 'juk1yztk9v', 'rt', 'lavillana11', 'non', 'capisco', 'perché', 'per', 'naval', 'nyj', 'un', 'sacco', 'di', 'solidarietà', 'e', 'hashtag', 'vari', 'nonostante', 'le', 'sue', 'posizioni', 'dichiaratamente', 'razzi', 'rt', 'silvia31165', 'mannaggia', 'ste', 'ragazze', 'dello', 'staff', 'https', 'co', 'ptnsdmrqf0', 'rt', 'agatamicia', 'mi', 'sa', 'che', 'stai', 'alle', 'cozze', 'carlocalenda', 'https', 'co', 'advjofxsbv', 'rt', 'giordi63', 'marta_pellizzi', 'buonasera', 'marta', 'aggiungo', 'furlanannamaria', 'cislnazionale', 'fimcislstampa', 'cgilnazionale', 'uilofficial', 'vediamo', 'marta_pellizzi', 'inps_it', 'l', 'inps', 'fa', 'schifo', 'rt', 'marta_pellizzi', 'ho', 'lottato', 'contro', '4', 'tumori', 'cerebrali', 'e', 'perso', 'la', 'vista', 'per', 'l', 'inps', 'non', 'ho', 'diritto', 'accompagnamento', 'istituzioni', 'e', 'rt', 'raff_napolitano', 'giochirilly', 'io', 'sono', 'contro', 'le', 'chiusure', 'e', 'sostengo', 'ristoratori', 'se', 'pensano', 'di', 'obbligarmi', 'fare', 'il', 'vaccino', 'p', 'rt', 'rosariam6', 'che', 'si', 'sappia', 'mia', 'zia', 'casa', 'di', 'risposo', 'negativa', 'al', 'covid', 'ha', 'ricevuto', 'il', 'vaccino', 'adesso', 'è', 'positiva', 'al', 'virus', 'dicono', 'ch', 'rt', 'mariva2000', 'gigadesires', 'un', 'sogno', 'splendido', 'rt', 'gigadesires', 'stanotte', 'ho', 'sognato', 'mario', 'monti', 'che', 'chiedeva', 'l', 'elemosina', 'davanti', 'alla', 'bocconi', 'e', 'tutti', 'quelli', 'che', 'gli', 'passavano', 'di', 'fronte', 'rt', 'ilconservator', 'questo', 'va', 'rinchiuso', 'https', 'co', 'bzqlheipdn', 'rt', 'socialconnectx', 'mi', 'chiedo', 'fino', 'che', 'punto', 'si', 'puo', 'compiangere', 'un', 'incantatore', 'di', 'serpenti', 'vaccinoassassino', 'rt', 'confundustria', 'copioni', 'https', 'co', 'gqt3moa6pa', 'rt', 'sempreciro', 'calenda', 'è', 'un', 'salvini', 'che', 'ha', 'letto', 'più', 'libri', 'e', 'con', 'una', 'famiglia', 'ricca']
4034721759;['stefyorlando', 'queen', 'gfvip', 'rt', 'smileofric', 'fan', 'di', 'tommaso', 'guai', 'voi', 'se', 'la', 'prossima', 'volta', 'continuate', 'fare', 'ancora', 'beneficenza', 'tutti', 'fandom', 'tzvip', 'carlotta', 'c', 'è', 'gfvip', 'dada_loi', 'proprio', 'fuori', 'luogo', 'gfvip', 'la', 'mia', 'mimì', 'dolcissima', 'https', 'co', 'ugfxz6sgps', 'giacomo', 'che', 'bella', 'persona', 'che', 'sei', 'una', 'scoperta', 'gfvip', 'ilcantanterai1', 'milly_carlucci', 'il', 'fantastico', 'valerio_scanu', 'la', 'faccia', 'cattiva', 'di', 'dayane', 'quando', 'parla', 'con', 'giulia', 'falsa', 'gfvip', 'dayane', 'sei', 'una', 'traffichina', 'che', 'non', 'finisce', 'mai', 'tu', 'lavori', 'sotto', 'sotto', 'e', 'nn', 'fai', 'parlare', 'le', 'persone', 'non', 'mi', 'piaci', 'gfvip', 'mamma', 'mia', 'dayane', 'rosalinda', 'fuggi', 'gfvip', 'ivanaspagna_', 'valerio_scanu', 'rt', 'ivanaspagna_', 'lo', 'che', 'le', 'parole', 'non', 'servono', 'nulla', 'ti', 'sono', 'vicina', 'valerio_scanu', 'eleonoradaniele', 'valerio_scanu', 'si', 'sperava', 'tutto', 'per', 'il', 'meglio', 'un', 'abbraccio', 'speciale', 'tutta', 'la', 'famiglia', 'rt', 'eleonoradaniele', 'caro', 'valerio_scanu', 'sai', 'il', 'bene', 'che', 'ti', 'voglio', 'come', 'se', 'fossi', 'un', 'fratello', 'questo', 'terribile', 'giorno', 'di', 'lutto', 'ti', 'repubblica', 'un', 'abbraccio', 'tutta', 'la', 'famiglia', 'valerio_scanu', 'rt', 'valerio_scanu', 'quando', 'ero', 'isola', 'honduras', 'e', 'volevo', 'abbandonare', 'sentire', 'mio', 'padre', 'dallo', 'studio', 'dire', 'che', 'andava', 'tutto', 'bene', 'mi', 'diede', 'rt', 'eleonoradaniele', 'felice', 'di', 'aver', 'fatto', 'parte', 'della', 'squadra', 'telethonitalia', 'anche', 'quest', 'anno', 'sia', 'nello', 'speciale', 'di', 'venerdì', 'dedicato', 'alle', 'da', 'non', 'credere', 'l', 'uscita', 'della', 'malgy', 'gfvip', 'rt', 'revenewsi', 'per', 'il', 'natale', '2020', 'assenza', 'del', 'tradizionale', 'concerto', 'valerio_scanu', 'regala', 'ai', 'fan', 'il', 'doppio', 'progetto', 'cantodinatale', 'pe']
2982392825;['rt', 'allmusicitalia', 'ecco', 'svelate', 'copertina', 'tracklist', 'e', 'tutti', 'gli', 'autori', 'di', 'dieci', 'il', 'nuovo', 'album', 'di', 'valerio_scanu', 'tra', 'loro', 'anche', 'tmtony', 'rt', 'carone_official', 'che', 'bello', 'poter', 'finalmente', 'dire', 'che', 'nel', 'nuovo', 'album', 'di', 'valerio_scanu', 'ci', 'sarà', 'anche', 'un', 'mio', 'brano', 'spero', 'di', 'aver', 'fatt', 'rt', 'optimagazine', 'copertina', 'e', 'tracklist', 'di', 'dieci', 'il', 'nuovo', 'album', 'di', 'valerio_scanu', 'per', '10', 'anni', 'di', 'carriera', 'https', 'co', 'g6chbfokxp', 'https', 'rt', 'diregiovani', 'valerio_scanu', 'presenta', 'dieci', 'tracklist', 'https', 'co', 'myqenggz84', 'lucagiudice_', 'armatascanu', 'vs_mfc', 'valeriosc', 'rt', 'smsnewsofficial', 'valerio_scanu', 'svelati', 'copertina', 'tracklist', 'e', 'autori', 'dei', 'brani', 'del', 'nuovo', 'disco', 'dieci', 'uscita', 'il', '5', 'ottobre', 'http', 'rt', 'zoommagazineit', 'l', 'artista', 'sardo', 'per', 'questa', 'nuova', 'fatica', 'discografica', 'ha', 'voluto', 'accanto', 'sé', 'giovani', 'e', 'grandi', 'autori', 'usciti', 'anche', 'dai', 'p', 'rt', 'frequenzait', 'valerio', 'scanu', 'torna', 'con', 'un', 'nuovo', 'album', 'il', '5', 'ottobre', 'esce', 'dieci', 'natyloveyou', 'distr', 'believe', 'un', 'disco', 'che', 'parla', 'amore', 'rt', 'valerio_scanu', 'una', 'brevissima', 'anteprima', 'di', 'dieci', '5ottobre2018', '10', 'x', 'newalbum', 'valerioscanu', 'comingsoon', 'staytuned', 'natyloveyou', 'http', 'rt', 'valerio_scanu', 'ieri', 'ho', 'fatto', 'lo', 'screening', 'necessario', 'iscrizione', 'al', 'registro', 'italiano', 'donatori', 'di', 'midollo', 'osseo', 'è', 'stato', 'sufficien', 'rt', 'smsnewsofficial', 'valerio', 'scanu', 'il', 'nuovo', 'album', 'dieci', 'dal', '5', 'ottobre', '2018', 'sara', 'nei', 'negozi', 'e', 'su', 'tutte', 'le', 'piattaforme', 'digitali', 'https', 'rt', 'radiowebitalia', 'valerioscanu', 'il', '5', 'ottobre', 'esce', 'dieci', 'il', 'nuovo', 'album', 'https', 'co', '410orekgvb', 'rt', 'mydreamspress', 'valerio', 'scanu', 'torna', 'sulle', 'scene', 'con', 'il', 'suo', 'nuovo', 'progetto', 'discografico', 'dal', 'titolo', 'dieci', 'questo', 'album', 'ho', 'voluto', 'rt', 'binaryoptioneu', 'arriva', 'dieci', 'il', 'nuovo', 'album', 'di', 'valerio_scanu', 'https', 'co', 'itukbt2jkt', 'https', 'co', 'rhspewezvm', 'rt', 'stranotizie', 'arriva', 'dieci', 'il', 'nuovo', 'album', 'di', 'valerio', 'scanu', 'https', 'co', 'hrptq3vjxf', 'https', 'co', 't2zumup1ir', 'rt', 'wsf_sanremo2018', 'quanto', 'vi', 'manca', 'valerio_scanu', 'tanto', 'allora', 'pazientate', 'ancora', 'un', 'po', 'perché', 'il', '5', 'ottobre', 'arriva', 'il', 'nuovo', 'album', 'di', 'rt', 'allmusicitalia', 'quest', 'anno', 'valerio_scanu', 'festeggerà', 'dieci', 'anni', 'di', 'carriera', 'discografica', 'con', 'un', 'disco', 'uscita', 'il', 'prossimo', '5', 'ottobre', 'rt', 'giovannizambito', 'valerio_scanu', 'valerio', 'scanu', 'dal', '5', 'ottobre', '2018', 'dieci', 'il', 'nuovo', 'album', 'nei', 'negozi', 'e', 'su', 'tutte', 'le', 'piattaforme', 'digitali', 'rt', 'musictvofficial', 'valerio_scanu', 'dal', '5', 'ottobre', 'il', 'nuovo', 'album', 'dieci', 'e', 'il', '15', 'dicembre', 'il', 'concerto', 'di', 'natale', 'https', 'co', 'ntp5b4gkr1', 'rt', 'vocespettacolo', 'valerio', 'scanu', 'dieci', 'il', 'nuovo', 'album', 'uscita', 'il', '5', 'ottobre', 'https', 'co', '0osd5imsbt', 'https', 'co', 'gh2fvlkzy9']
728183118457384960;['rt', 'valerio_scanu', 'la', 'musica', 'è', 'come', 'la', 'vita', 'si', 'può', 'fare', 'un', 'solo', 'modo', 'insieme', 'maratea', 'apricena', 'apice', 'putignano', 'rose', 'decimoputzu', 'rt', 'grazi_osa', 'guardo', 'friends', 'parte', 'by', 'self', 'ed', 'è', 'subito', 'livetour', 'https', 'co', 'kcabvies8y', 'valerio_scanu', 'la', 'canti', 'putignano', 'ti', 'rt', 'salvinanacci', 'grazi_osa', 'valerio_scanu', 'magari', 'livetour2018', 'https', 'co', 'rjh6al0erc', 'rt', 'luanapirri', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'lupolupo14', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'sandravstop', 'valerio_scanu', 'brava', 'rt', 'citro_rosa', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'salvinanacci', 'valerio_scanu', 'natyloveyoutw', 'armatascanu', 'emyscanu', 'evvaiiiii', 'brava', 'la', 'nostra', 'emy', 'https', 'co', '2but8z78nw', 'rt', 'emiliavs1', 'valerio_scanu', 'ci', 'piace', 'anche', 'da', 'capoterra', 'capovolgoilmondo', 'rt', 'emy40850356', 'valerio_scanu', 'un', 'pizzico', 'di', 'follia', 'capovolgoilmondo', 'rt', 'migliavs', 'valerio_scanu', 'wow', 'anche', 'da', 'capoterra', 'capovolgoilmondo', 'rt', 'cinziamolinari', 'valerio_scanu', 'top', 'capovolgoilmondo', 'rt', 'maritambone', 'valerio_scanu', 'fantastica', 'capovolgilmondo', 'rt', 'a7042237ab0f466', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'emyscanu', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'martagobatto', 'valerio_scanu', 'che', 'bella', 'foto', 'capovolgoilmondo', 'rt', 'pirasemy', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'simona83imperia', 'valerio_scanu', 'capovolgoilmondo', 'rt', 'maryscanuina69', 'valerio_scanu', 'emy', 'che', 'foto', 'simpatica', 'capovolgoilmondo', 'rt', 'angelamascara', 'valerio_scanu', 'emyscanu', 'capovolgoilmondo', 'https', 'co', 'ruunhlu8qt']
550410719;['rt', 'sanremo_2021', 'ci', 'stringiamo', 'intorno', 'al', 'dolore', 'di', 'valerio_scanu', 'per', 'la', 'perdita', 'del', 'papà', 'tonino', 'condoglianze', 'vale', 'https', 'co', 'uop063', 'grazie', 'marcoliorni', 'per', 'le', 'parole', 'affetto', 'dette', 'valerio_scanu', 'valerioscanu', 'italiasi', 'rai1', 'https', 'co', 'ispcp35dya', 'rt', 'eleonoradaniele', 'caro', 'valerio_scanu', 'sai', 'il', 'bene', 'che', 'ti', 'voglio', 'come', 'se', 'fossi', 'un', 'fratello', 'questo', 'terribile', 'giorno', 'di', 'lutto', 'ti', 'rt', 'radiolattemiele', 'questo', 'natale', 'valerio_scanu', 'ci', 'ha', 'fatto', 'un', 'regalo', 'con', 'fiocchi', 'curiosi', 'appuntamento', 'alle', '18', '00', 'con', 'compagni', 'di', 'valerio_scanu', 'rt', 'valerio_scanu', 'quando', 'ero', 'isola', 'honduras', 'e', 'volevo', 'abbandonare', 'sentire', 'mio', 'padre', 'dallo', 'studio', 'dire', 'che', 'andava', 'tutto', 'bene', 'mi', 'diede', 'rt', 'eleonoradaniele', 'felice', 'di', 'aver', 'fatto', 'parte', 'della', 'squadra', 'telethonitalia', 'anche', 'quest', 'anno', 'sia', 'nello', 'speciale', 'di', 'venerdì', 'dedicato', 'alle', 'rt', 'eleonoradaniele', 'blogsocialtv1', 'telethonitalia', 'storie_italiane', 'stefanocoletta2', 'francescapasi', 'raiofficialnews', 'orgogliosa', 'di', 'avere', 'rt', 'storie_italiane', 'mentre', 'il', 'contatore', 'di', 'telethonitalia', 'continua', 'salire', 'gli', 'ospiti', 'di', 'eleonoradaniele', 'ci', 'ricordano', 'quanto', 'sia', 'impor', 'rt', 'storie_italiane', 'queste', 'famiglie', 'sono', 'l', 'emblema', 'di', 'quello', 'che', 'la', 'famiglia', 'dovrebbe', 'essere', 'anche', 'valerio_scanu', 'per', 'telethonitalia', 'rt', 'storie_italiane', 'ho', 'altro', 'per', 'la', 'testa', 'questo', 'momento', 'prima', 'viene', 'la', 'salute', 'di', 'mio', 'padre', 'potrei', 'anche', 'rinunciare', 'tutto', 'quello', 'ch', 'storie_italiane', 'eleonoradaniele', 'valerio_scanu', 'tanta', 'commozione', 'queste', 'belle', 'parole', 'di', 'eleonora', 'grazie', 'si', 'https', 'co', 'gcclo09btp', 'rt', 'storie_italiane', 'per', 'sei', 'come', 'un', 'fratello', 'tienici', 'aggiornati', 'eleonoradaniele', 'con', 'valerio_scanu', 'che', 'risponde', 'come', 'tante', 'altr', 'storie_italiane', 'valerio_scanu', 'eleonoradaniele', 'un', 'forte', 'abbraccio', 'valerio', 'siamo', 'vicini', 'tutti', 'voi', 'forza', 'storieitaliane', 'rt', 'storie_italiane', 'sono', 'molto', 'preoccupato', 'valerio_scanu', 'commosso', 'storieitaliane', 'il', 'padre', 'è', 'positivo', 'al', 'covid', 'è', 'stato', 'ricoverato', 'rt', 'allmusicitalia', 'e', 'uscito', 'il', '27', 'novembre', 'digitale', 'e', 'sarà', 'disponibile', 'dal', '4', 'dicembre', 'formato', 'fisico', 'il', 'progetto', 'di', 'valerio_scanu', 'rt', 'radiobruno1', 'valerio', 'scanu', 'torna', 'con', 'un', 'nuovo', 'singolo', 'e', 'un', 'album', 'di', 'natale', 'radiobruno', 'https', 'co', '4f0yzu5c9g', 'rt', 'diregiovani', 'valerio_scanu', 'è', 'pronto', 'tornare', 'con', 'il', 'nuovo', 'singolo', 'lariadelnatale', 'inedito', 'estratto', 'dal', 'disco', 'cantodinatale', 'è', 'valerio_scanu', 'infinita', 'gioia', 'per', 'questa', 'sorpresa', 'natalizia', 'musica', 'che', 'sarà', 'luce', 'nel', 'cuor', 'non', 'vedo', 'l', 'https', 'co', 'thsvbf8xcp', 'rt', 'valerio_scanu']
